order_id,customer_id,order_date,promotion_id
735,359,2025-08-27 00:00:00,5
736,567,2025-06-11 00:00:00,1
737,156,2025-12-05 00:00:00,3
738,785,2025-09-17 00:00:00,2
739,266,2026-06-26 00:00:00,3
740,634,2026-04-25 00:00:00,5
741,853,2026-06-23 00:00:00,3
742,939,2026-04-20 00:00:00,1
743,642,2026-04-07 00:00:00,5
744,396,2026-03-01 00:00:00,2
745,557,2026-04-15 00:00:00,2
746,112,2026-01-06 00:00:00,1
747,255,2026-05-08 00:00:00,2
748,665,2026-03-07 00:00:00,4
749,492,2026-07-01 00:00:00,1
750,366,2026-01-07 00:00:00,2
751,346,2026-04-24 00:00:00,3
752,619,2026-01-18 00:00:00,3
753,362,2026-06-15 00:00:00,3
754,43,2026-05-01 00:00:00,3
755,401,2025-04-12 00:00:00,2
756,440,2025-05-25 00:00:00,5
757,512,2025-11-13 00:00:00,4
758,94,2026-05-29 00:00:00,1
759,567,2025-10-26 00:00:00,5
760,850,2025-12-05 00:00:00,3
761,698,2026-02-26 00:00:00,4
762,877,2026-03-08 00:00:00,2
763,670,2026-03-01 00:00:00,2
764,516,2025-09-04 00:00:00,1
765,564,2025-10-11 00:00:00,1
766,349,2026-01-18 00:00:00,4
767,964,2026-05-03 00:00:00,4
768,121,2026-02-20 00:00:00,4
769,487,2026-02-13 00:00:00,1
770,285,2025-08-07 00:00:00,5
771,476,2025-10-09 00:00:00,3
772,561,2026-03-20 00:00:00,5
773,777,2026-01-26 00:00:00,5
774,231,2025-12-26 00:00:00,1
775,192,2025-05-02 00:00:00,1
776,963,2025-08-12 00:00:00,1
777,881,2026-01-21 00:00:00,4
778,540,2026-03-15 00:00:00,4
779,551,2026-05-08 00:00:00,4
780,338,2025-11-04 00:00:00,1
781,437,2026-06-03 00:00:00,2
782,29,2026-06-12 00:00:00,5
783,644,2025-12-25 00:00:00,1
784,397,2025-07-04 00:00:00,4
785,158,2026-02-22 00:00:00,4
786,620,2025-12-20 00:00:00,4
787,898,2026-05-19 00:00:00,1
788,111,2025-12-27 00:00:00,3
789,166,2026-03-23 00:00:00,1
790,463,2025-03-09 00:00:00,1
791,782,2025-02-27 00:00:00,4
792,881,2025-03-11 00:00:00,4
793,96,2026-03-22 00:00:00,4
794,771,2026-04-11 00:00:00,3
795,789,2025-12-26 00:00:00,3
796,762,2026-02-03 00:00:00,2
797,500,2025-11-04 00:00:00,3
798,92,2025-08-24 00:00:00,1
799,227,2025-06-16 00:00:00,5
800,382,2025-09-06 00:00:00,1
801,779,2025-10-03 00:00:00,2
802,358,2026-05-19 00:00:00,4
803,119,2026-01-23 00:00:00,4
804,279,2025-08-29 00:00:00,4
805,393,2026-05-01 00:00:00,5
806,326,2026-03-11 00:00:00,3
807,882,2025-12-04 00:00:00,3
808,287,2026-06-29 00:00:00,5
809,123,2026-01-23 00:00:00,1
810,955,2026-04-07 00:00:00,5
811,705,2026-05-21 00:00:00,3
812,6,2026-05-22 00:00:00,3
813,341,2025-12-17 00:00:00,1
814,951,2026-04-09 00:00:00,5
815,990,2025-12-20 00:00:00,5
816,977,2026-04-23 00:00:00,3
817,867,2026-04-30 00:00:00,3
818,618,2026-05-13 00:00:00,5
819,266,2025-09-04 00:00:00,5
820,927,2026-03-26 00:00:00,1
821,231,2025-06-14 00:00:00,1
822,395,2026-03-13 00:00:00,2
823,393,2026-04-08 00:00:00,3
824,511,2026-01-30 00:00:00,2
825,887,2026-05-30 00:00:00,2
826,988,2025-08-04 00:00:00,5
827,812,2025-08-15 00:00:00,4
828,205,2025-10-17 00:00:00,5
829,388,2026-04-07 00:00:00,5
830,22,2025-04-07 00:00:00,2
831,886,2025-11-02 00:00:00,2
832,111,2026-04-10 00:00:00,2
833,234,2025-08-12 00:00:00,4
834,989,2026-02-20 00:00:00,4
835,146,2025-12-25 00:00:00,2
836,282,2026-01-23 00:00:00,3
837,910,2026-05-10 00:00:00,4
838,902,2026-03-11 00:00:00,2
839,854,2026-05-28 00:00:00,1
840,535,2026-02-06 00:00:00,3
841,959,2025-06-18 00:00:00,1
842,926,2026-05-30 00:00:00,2
843,611,2026-05-20 00:00:00,4
844,629,2026-02-27 00:00:00,4
845,499,2025-09-15 00:00:00,3
846,681,2026-06-06 00:00:00,5
847,263,2026-03-14 00:00:00,2
848,391,2026-03-04 00:00:00,3
849,278,2025-07-28 00:00:00,1
850,78,2026-05-02 00:00:00,3
851,177,2026-04-02 00:00:00,1
852,75,2026-04-05 00:00:00,4
853,210,2026-07-01 00:00:00,3
854,734,2025-08-10 00:00:00,4
855,349,2026-02-14 00:00:00,5
856,730,2026-06-20 00:00:00,3
857,210,2026-06-21 00:00:00,3
858,26,2025-09-29 00:00:00,3
859,793,2025-10-16 00:00:00,3
860,554,2025-11-28 00:00:00,3
861,341,2026-02-04 00:00:00,5
862,17,2026-05-21 00:00:00,5
863,174,2026-04-22 00:00:00,5
864,531,2026-06-29 00:00:00,1
865,341,2026-04-28 00:00:00,3
866,227,2025-07-28 00:00:00,1
867,187,2026-05-17 00:00:00,1
868,443,2026-04-20 00:00:00,4
869,592,2026-01-08 00:00:00,4
870,701,2026-04-10 00:00:00,5
871,766,2026-06-18 00:00:00,3
872,295,2026-02-14 00:00:00,5
873,870,2026-04-03 00:00:00,5
874,699,2025-03-30 00:00:00,2
875,91,2025-10-26 00:00:00,1
876,741,2025-07-22 00:00:00,1
877,95,2025-09-16 00:00:00,4
878,574,2026-06-17 00:00:00,3
879,941,2025-08-09 00:00:00,2
880,494,2025-06-29 00:00:00,2
881,140,2025-08-15 00:00:00,3
882,432,2025-12-10 00:00:00,1
883,871,2026-06-19 00:00:00,4
884,928,2025-07-30 00:00:00,1
885,605,2025-09-21 00:00:00,3
886,559,2026-04-23 00:00:00,3
887,907,2026-04-05 00:00:00,1
888,789,2025-10-15 00:00:00,5
889,526,2025-07-05 00:00:00,2
890,696,2025-11-24 00:00:00,1
891,40,2026-03-24 00:00:00,1
892,345,2025-10-06 00:00:00,5
893,405,2026-04-18 00:00:00,2
894,704,2026-04-20 00:00:00,5
895,345,2026-02-17 00:00:00,5
896,565,2026-01-14 00:00:00,3
897,609,2026-04-05 00:00:00,4
898,285,2026-06-16 00:00:00,4
899,834,2026-06-05 00:00:00,1
900,438,2025-04-22 00:00:00,4
901,901,2025-11-23 00:00:00,5
902,152,2026-05-23 00:00:00,3
903,811,2026-02-01 00:00:00,4
904,711,2025-06-08 00:00:00,5
905,575,2025-07-29 00:00:00,4
906,24,2026-01-25 00:00:00,3
907,80,2025-07-10 00:00:00,1
908,982,2026-04-08 00:00:00,1
909,890,2026-03-02 00:00:00,1
910,717,2026-05-10 00:00:00,3
911,448,2026-06-09 00:00:00,2
912,151,2026-05-14 00:00:00,3
913,510,2026-06-12 00:00:00,2
914,585,2026-03-11 00:00:00,4
915,248,2026-02-19 00:00:00,3
916,865,2026-05-25 00:00:00,1
917,869,2026-05-30 00:00:00,1
918,396,2026-02-07 00:00:00,2
919,141,2026-04-06 00:00:00,2
920,393,2026-02-23 00:00:00,1
921,914,2025-08-10 00:00:00,3
922,598,2025-09-23 00:00:00,4
923,858,2026-05-16 00:00:00,1
924,601,2025-08-01 00:00:00,5
925,133,2026-02-18 00:00:00,1
926,485,2026-06-23 00:00:00,5
927,764,2026-03-30 00:00:00,5
928,805,2026-05-16 00:00:00,1
929,560,2026-05-25 00:00:00,5
930,349,2026-05-30 00:00:00,2
931,14,2025-08-17 00:00:00,4
932,772,2026-03-18 00:00:00,1
933,934,2025-08-03 00:00:00,3
934,820,2025-04-05 00:00:00,5
935,229,2026-05-13 00:00:00,5
936,718,2026-03-18 00:00:00,2
937,441,2026-04-27 00:00:00,1
938,863,2026-01-15 00:00:00,1
939,151,2025-11-14 00:00:00,4
940,396,2026-02-07 00:00:00,2
941,736,2026-03-16 00:00:00,4
942,549,2026-06-11 00:00:00,2
943,707,2026-02-23 00:00:00,2
944,665,2025-11-08 00:00:00,2
945,533,2025-11-19 00:00:00,2
946,54,2026-04-28 00:00:00,5
947,673,2025-02-23 00:00:00,3
948,651,2026-01-09 00:00:00,1
949,134,2025-06-23 00:00:00,2
950,742,2026-02-05 00:00:00,3
951,385,2026-05-12 00:00:00,4
952,13,2026-04-21 00:00:00,3
953,700,2025-10-05 00:00:00,5
954,277,2026-04-02 00:00:00,1
955,530,2026-02-26 00:00:00,5
956,735,2026-03-26 00:00:00,4
957,110,2026-04-17 00:00:00,1
958,418,2025-09-21 00:00:00,2
959,22,2025-10-24 00:00:00,2
960,481,2026-01-22 00:00:00,1
961,59,2025-06-10 00:00:00,2
962,110,2026-03-21 00:00:00,4
963,222,2026-07-01 00:00:00,5
964,364,2026-04-27 00:00:00,5
965,31,2025-05-28 00:00:00,1
966,953,2025-12-20 00:00:00,1
967,1000,2025-10-26 00:00:00,5
968,969,2026-06-07 00:00:00,4
969,224,2026-03-21 00:00:00,3
970,546,2026-05-25 00:00:00,4
971,437,2026-03-07 00:00:00,4
972,660,2025-04-13 00:00:00,1
973,23,2026-01-17 00:00:00,2
974,164,2025-12-31 00:00:00,2
975,329,2026-03-31 00:00:00,1
976,601,2025-11-16 00:00:00,3
977,14,2025-11-04 00:00:00,2
978,62,2026-05-29 00:00:00,3
979,144,2026-02-04 00:00:00,1
980,197,2026-02-23 00:00:00,1
981,567,2025-07-03 00:00:00,3
982,44,2026-04-15 00:00:00,4
983,951,2026-06-10 00:00:00,4
984,512,2026-01-29 00:00:00,2
985,283,2026-06-07 00:00:00,1
986,442,2026-01-03 00:00:00,1
987,115,2026-03-09 00:00:00,4
988,451,2025-05-24 00:00:00,1
989,483,2026-04-21 00:00:00,5
990,445,2026-06-16 00:00:00,5
991,993,2026-03-26 00:00:00,3
992,575,2025-11-21 00:00:00,4
993,886,2025-02-07 00:00:00,1
994,909,2025-06-11 00:00:00,3
995,993,2026-05-26 00:00:00,1
996,960,2026-04-18 00:00:00,3
997,227,2026-05-03 00:00:00,4
998,662,2026-01-03 00:00:00,2
999,633,2026-02-10 00:00:00,1
1000,287,2026-06-22 00:00:00,4
1001,543,2026-05-02 00:00:00,4
1002,943,2026-04-17 00:00:00,1
1003,700,2026-03-27 00:00:00,5
1004,772,2026-04-24 00:00:00,5
1005,664,2025-12-05 00:00:00,2
1006,747,2026-06-20 00:00:00,2
1007,918,2026-03-29 00:00:00,5
1008,810,2026-05-28 00:00:00,5
1009,724,2026-05-16 00:00:00,4
1010,388,2026-06-28 00:00:00,4
1011,464,2025-10-29 00:00:00,1
1012,999,2026-02-20 00:00:00,3
1013,239,2025-07-31 00:00:00,3
1014,709,2026-02-19 00:00:00,2
1015,604,2026-04-04 00:00:00,5
1016,831,2026-02-24 00:00:00,1
1017,892,2026-04-04 00:00:00,2
1018,787,2026-02-07 00:00:00,3
1019,987,2025-11-20 00:00:00,1
1020,756,2026-05-14 00:00:00,1
1021,441,2026-06-04 00:00:00,2
1022,637,2025-10-18 00:00:00,4
1023,280,2026-06-20 00:00:00,2
1024,833,2026-02-02 00:00:00,4
1025,40,2026-03-27 00:00:00,5
1026,567,2026-05-29 00:00:00,2
1027,275,2026-01-01 00:00:00,3
1028,809,2026-03-12 00:00:00,2
1029,434,2025-07-03 00:00:00,2
1030,840,2026-02-23 00:00:00,5
1031,196,2026-05-20 00:00:00,5
1032,108,2026-03-29 00:00:00,3
1033,845,2025-03-23 00:00:00,2
1034,455,2026-05-28 00:00:00,1
1035,910,2026-03-29 00:00:00,3
1036,152,2026-05-27 00:00:00,1
1037,140,2026-02-19 00:00:00,2
1038,592,2026-05-21 00:00:00,2
1039,508,2026-06-18 00:00:00,3
1040,906,2026-05-17 00:00:00,3
1041,456,2026-06-06 00:00:00,5
1042,466,2025-11-06 00:00:00,5
1043,407,2026-04-24 00:00:00,4
1044,348,2026-03-20 00:00:00,2
1045,310,2026-02-14 00:00:00,3
1046,435,2026-04-23 00:00:00,4
1047,936,2026-02-06 00:00:00,5
1048,954,2025-09-26 00:00:00,4
1049,628,2026-06-20 00:00:00,5
1050,163,2026-06-28 00:00:00,2
1051,620,2026-01-19 00:00:00,3
1052,240,2026-02-01 00:00:00,5
1053,432,2026-05-18 00:00:00,1
1054,614,2026-01-03 00:00:00,4
1055,339,2025-09-22 00:00:00,5
1056,14,2025-07-03 00:00:00,1
1057,662,2025-09-08 00:00:00,3
1058,333,2025-11-24 00:00:00,3
1059,70,2026-01-13 00:00:00,2
1060,512,2025-12-12 00:00:00,3
1061,922,2026-02-10 00:00:00,1
1062,709,2026-03-16 00:00:00,5
1063,676,2026-05-23 00:00:00,5
1064,313,2026-06-26 00:00:00,5
1065,129,2025-08-16 00:00:00,3
1066,172,2026-05-03 00:00:00,4
1067,33,2025-12-04 00:00:00,1
1068,72,2025-05-03 00:00:00,3
1069,777,2025-09-15 00:00:00,2
1070,675,2025-04-25 00:00:00,2
1071,513,2025-09-14 00:00:00,2
1072,480,2026-02-23 00:00:00,5
1073,773,2026-05-07 00:00:00,4
1074,959,2025-08-20 00:00:00,3
1075,535,2026-04-10 00:00:00,2
1076,736,2026-05-13 00:00:00,5
1077,276,2025-06-18 00:00:00,4
1078,875,2025-09-27 00:00:00,1
1079,177,2026-05-22 00:00:00,3
1080,749,2026-03-22 00:00:00,3
1081,952,2025-11-05 00:00:00,4
1082,732,2025-11-18 00:00:00,5
1083,970,2026-01-06 00:00:00,5
1084,749,2026-02-28 00:00:00,5
1085,520,2025-10-29 00:00:00,2
1086,948,2025-11-17 00:00:00,3
1087,250,2026-03-30 00:00:00,5
1088,447,2026-05-10 00:00:00,2
1089,95,2025-12-18 00:00:00,4
1090,821,2025-08-26 00:00:00,1
1091,202,2026-05-16 00:00:00,5
1092,455,2026-04-20 00:00:00,5
1093,275,2026-06-11 00:00:00,5
1094,490,2026-03-18 00:00:00,2
1095,752,2025-12-19 00:00:00,4
1096,21,2026-03-09 00:00:00,5
1097,844,2026-04-05 00:00:00,5
1098,23,2025-10-17 00:00:00,5
1099,539,2026-03-27 00:00:00,2
1100,126,2026-04-23 00:00:00,4
1101,301,2026-03-30 00:00:00,3
1102,380,2025-05-10 00:00:00,4
1103,641,2026-05-14 00:00:00,3
1104,520,2025-05-28 00:00:00,3
1105,496,2026-02-04 00:00:00,5
1106,731,2026-04-18 00:00:00,5
1107,690,2026-03-09 00:00:00,3
1108,207,2025-08-01 00:00:00,1
1109,980,2026-06-20 00:00:00,2
1110,46,2025-05-27 00:00:00,4
1111,619,2026-01-15 00:00:00,1
1112,897,2026-05-13 00:00:00,3
1113,672,2026-05-05 00:00:00,2
1114,467,2026-02-08 00:00:00,5
1115,411,2026-03-15 00:00:00,3
1116,818,2026-01-12 00:00:00,4
1117,551,2026-05-16 00:00:00,4
1118,438,2025-11-15 00:00:00,5
1119,513,2025-07-21 00:00:00,4
1120,381,2026-04-21 00:00:00,1
1121,273,2025-07-25 00:00:00,1
1122,970,2025-08-24 00:00:00,2
1123,681,2026-03-01 00:00:00,2
1124,535,2026-04-22 00:00:00,3
1125,470,2026-03-15 00:00:00,3
1126,363,2026-06-30 00:00:00,5
1127,257,2025-12-12 00:00:00,1
1128,133,2026-02-13 00:00:00,1
1129,333,2026-03-23 00:00:00,4
1130,572,2026-04-28 00:00:00,2
1131,351,2026-04-17 00:00:00,4
1132,543,2025-12-18 00:00:00,3
1133,850,2025-09-03 00:00:00,3
1134,551,2026-01-04 00:00:00,1
1135,922,2025-07-14 00:00:00,4
1136,388,2026-04-26 00:00:00,4
1137,219,2025-12-25 00:00:00,1
1138,596,2025-11-30 00:00:00,1
1139,292,2026-05-10 00:00:00,5
1140,371,2025-10-28 00:00:00,4
1141,423,2026-01-08 00:00:00,1
1142,778,2026-06-02 00:00:00,4
1143,117,2025-12-26 00:00:00,4
1144,880,2026-06-10 00:00:00,3
1145,569,2026-04-28 00:00:00,1
1146,918,2026-05-20 00:00:00,5
1147,800,2026-04-30 00:00:00,2
1148,427,2026-03-16 00:00:00,4
1149,337,2025-09-15 00:00:00,2
1150,749,2025-11-16 00:00:00,1
1151,901,2025-08-14 00:00:00,3
1152,975,2025-07-31 00:00:00,2
1153,862,2026-03-05 00:00:00,2
1154,64,2026-01-27 00:00:00,4
1155,748,2026-05-22 00:00:00,1
1156,273,2025-12-30 00:00:00,4
1157,456,2026-04-02 00:00:00,5
1158,547,2025-05-16 00:00:00,3
1159,137,2025-04-01 00:00:00,3
1160,891,2026-06-02 00:00:00,1
1161,584,2026-05-23 00:00:00,4
1162,349,2025-12-05 00:00:00,1
1163,454,2026-03-24 00:00:00,5
1164,718,2026-05-28 00:00:00,4
1165,751,2025-08-02 00:00:00,4
1166,531,2026-03-20 00:00:00,1
1167,32,2026-05-18 00:00:00,4
1168,699,2025-10-26 00:00:00,4
1169,118,2026-03-22 00:00:00,5
1170,312,2026-01-20 00:00:00,1
1171,548,2025-08-05 00:00:00,2
1172,15,2025-09-30 00:00:00,4
1173,189,2026-02-28 00:00:00,4
1174,765,2026-03-07 00:00:00,5
1175,223,2025-11-21 00:00:00,4
1176,730,2026-06-07 00:00:00,4
1177,402,2026-03-27 00:00:00,5
1178,568,2025-10-29 00:00:00,2
1179,713,2026-04-24 00:00:00,5
1180,448,2025-07-04 00:00:00,5
1181,117,2026-03-11 00:00:00,1
1182,66,2026-01-23 00:00:00,3
1183,331,2026-06-28 00:00:00,1
1184,571,2026-01-16 00:00:00,5
1185,303,2026-05-12 00:00:00,4
1186,155,2025-10-03 00:00:00,5
1187,816,2026-06-19 00:00:00,5
1188,528,2026-06-16 00:00:00,2
1189,975,2025-12-31 00:00:00,5
1190,890,2025-05-24 00:00:00,1
1191,378,2026-06-18 00:00:00,4
1192,643,2026-02-17 00:00:00,3
1193,882,2026-01-11 00:00:00,2
1194,959,2026-07-01 00:00:00,3
1195,581,2026-03-29 00:00:00,4
1196,752,2026-03-12 00:00:00,3
1197,820,2025-07-16 00:00:00,1
1198,324,2025-09-03 00:00:00,3
1199,5,2025-05-13 00:00:00,1
1200,994,2025-12-14 00:00:00,3
1201,180,2026-03-06 00:00:00,1
1202,959,2025-02-21 00:00:00,4
1203,972,2026-01-31 00:00:00,2
1204,944,2026-04-13 00:00:00,2
1205,807,2026-06-07 00:00:00,3
1206,826,2026-01-26 00:00:00,3
1207,579,2026-04-05 00:00:00,3
1208,368,2026-01-07 00:00:00,5
1209,184,2025-07-29 00:00:00,1
1210,99,2025-09-16 00:00:00,2
1211,700,2026-02-25 00:00:00,3
1212,341,2026-06-18 00:00:00,3
1213,752,2025-11-19 00:00:00,3
1214,216,2026-04-23 00:00:00,5
1215,531,2026-04-20 00:00:00,4
1216,966,2025-07-27 00:00:00,3
1217,768,2025-11-26 00:00:00,4
1218,730,2025-12-29 00:00:00,5
1219,419,2026-02-25 00:00:00,3
1220,91,2025-10-24 00:00:00,5
1221,682,2025-07-31 00:00:00,4
1222,13,2026-04-29 00:00:00,1
1223,37,2025-04-13 00:00:00,1
1224,354,2026-03-26 00:00:00,5
1225,120,2026-06-23 00:00:00,1
1226,181,2026-06-09 00:00:00,3
1227,202,2026-02-09 00:00:00,2
1228,812,2025-08-28 00:00:00,3
1229,413,2026-01-01 00:00:00,1
1230,59,2025-08-10 00:00:00,5
1231,107,2026-02-12 00:00:00,2
1232,848,2026-04-21 00:00:00,3
1233,453,2025-01-31 00:00:00,3
1234,937,2026-03-02 00:00:00,4
1235,963,2025-08-02 00:00:00,5
1236,53,2026-06-25 00:00:00,1
1237,953,2025-10-06 00:00:00,4
1238,551,2026-02-27 00:00:00,3
1239,20,2026-06-26 00:00:00,3
1240,968,2026-02-09 00:00:00,1
1241,381,2026-02-05 00:00:00,1
1242,37,2026-05-27 00:00:00,1
1243,13,2026-04-21 00:00:00,3
1244,2,2025-08-21 00:00:00,5
1245,561,2025-10-03 00:00:00,1
1246,872,2026-06-19 00:00:00,2
1247,367,2026-01-30 00:00:00,5
1248,28,2026-03-05 00:00:00,4
1249,145,2026-02-10 00:00:00,2
1250,622,2026-06-22 00:00:00,2
1251,500,2025-03-20 00:00:00,3
1252,593,2026-05-12 00:00:00,1
1253,275,2026-03-24 00:00:00,3
1254,90,2025-11-05 00:00:00,4
1255,590,2026-06-30 00:00:00,3
1256,859,2025-12-08 00:00:00,4
1257,597,2026-05-20 00:00:00,3
1258,428,2025-12-23 00:00:00,1
1259,485,2026-06-09 00:00:00,2
1260,700,2026-02-09 00:00:00,3
1261,857,2026-02-28 00:00:00,3
1262,328,2026-06-20 00:00:00,3
1263,585,2026-05-04 00:00:00,2
1264,19,2026-03-09 00:00:00,1
1265,978,2026-05-24 00:00:00,4
1266,178,2025-12-07 00:00:00,3
1267,642,2026-06-09 00:00:00,3
1268,457,2025-09-14 00:00:00,4
1269,439,2026-01-23 00:00:00,2
1270,679,2026-05-30 00:00:00,3
1271,439,2025-10-16 00:00:00,5
1272,480,2026-04-23 00:00:00,5
1273,348,2026-05-27 00:00:00,4
1274,117,2026-06-28 00:00:00,3
1275,870,2026-02-18 00:00:00,4
1276,31,2026-02-22 00:00:00,5
1277,171,2026-05-27 00:00:00,5
1278,372,2026-06-12 00:00:00,4
1279,710,2026-05-18 00:00:00,2
1280,467,2026-06-22 00:00:00,5
1281,423,2025-07-31 00:00:00,2
1282,651,2026-02-01 00:00:00,5
1283,278,2026-03-30 00:00:00,4
1284,766,2026-01-25 00:00:00,5
1285,221,2026-05-20 00:00:00,5
1286,950,2026-04-05 00:00:00,5
1287,844,2026-06-21 00:00:00,1
1288,63,2026-03-16 00:00:00,4
1289,180,2025-11-21 00:00:00,4
1290,736,2026-05-18 00:00:00,5
1291,677,2025-08-21 00:00:00,3
1292,699,2026-06-27 00:00:00,3
1293,589,2025-11-17 00:00:00,5
1294,941,2025-05-15 00:00:00,4
1295,690,2026-04-01 00:00:00,1
1296,863,2025-02-19 00:00:00,5
1297,420,2025-12-29 00:00:00,2
1298,666,2026-05-29 00:00:00,5
1299,440,2026-05-03 00:00:00,2
1300,896,2025-09-28 00:00:00,2
1301,143,2026-04-25 00:00:00,4
1302,868,2026-02-25 00:00:00,4
1303,237,2026-06-08 00:00:00,4
1304,314,2025-11-12 00:00:00,3
1305,238,2026-06-11 00:00:00,1
1306,151,2026-01-21 00:00:00,1
1307,510,2026-03-15 00:00:00,3
1308,431,2025-10-02 00:00:00,1
1309,600,2026-05-08 00:00:00,4
1310,135,2025-08-26 00:00:00,4
1311,189,2025-12-28 00:00:00,4
1312,497,2026-02-16 00:00:00,3
1313,896,2026-05-16 00:00:00,1
1314,828,2026-02-08 00:00:00,1
1315,463,2025-05-21 00:00:00,5
1316,535,2025-12-10 00:00:00,1
1317,183,2026-01-14 00:00:00,1
1318,344,2026-02-23 00:00:00,5
1319,461,2026-01-21 00:00:00,4
1320,740,2026-02-14 00:00:00,5
1321,262,2026-06-01 00:00:00,2
1322,311,2026-01-21 00:00:00,3
1323,609,2026-06-05 00:00:00,1
1324,454,2026-04-16 00:00:00,4
1325,258,2026-04-29 00:00:00,5
1326,319,2026-03-04 00:00:00,1
1327,846,2026-03-15 00:00:00,5
1328,548,2025-03-31 00:00:00,4
1329,794,2026-05-21 00:00:00,2
1330,824,2026-04-08 00:00:00,3
1331,232,2026-02-20 00:00:00,4
1332,490,2026-02-15 00:00:00,1
1333,22,2025-06-10 00:00:00,2
1334,692,2025-12-31 00:00:00,4
1335,737,2026-05-07 00:00:00,1
1336,143,2026-06-13 00:00:00,1
1337,72,2026-03-07 00:00:00,3
1338,397,2025-12-29 00:00:00,2
1339,973,2026-05-14 00:00:00,1
1340,826,2026-06-24 00:00:00,5
1341,886,2026-02-08 00:00:00,1
1342,335,2025-10-12 00:00:00,4
1343,958,2026-04-29 00:00:00,5
1344,391,2026-04-12 00:00:00,2
1345,295,2026-05-02 00:00:00,2
1346,470,2026-02-01 00:00:00,1
1347,571,2025-09-04 00:00:00,3
1348,486,2025-10-26 00:00:00,3
1349,747,2026-04-28 00:00:00,4
1350,57,2026-06-23 00:00:00,1
1351,494,2026-05-02 00:00:00,1
1352,991,2025-09-14 00:00:00,1
1353,435,2026-04-15 00:00:00,1
1354,645,2026-02-01 00:00:00,2
1355,178,2026-06-09 00:00:00,1
1356,826,2026-03-20 00:00:00,5
1357,102,2025-03-25 00:00:00,5
1358,68,2026-03-22 00:00:00,2
1359,387,2025-03-24 00:00:00,2
1360,185,2026-06-24 00:00:00,2
1361,657,2025-12-26 00:00:00,5
1362,534,2026-04-27 00:00:00,4
1363,934,2025-12-04 00:00:00,2
1364,708,2026-04-18 00:00:00,1
1365,649,2026-05-27 00:00:00,2
1366,398,2025-12-12 00:00:00,2
1367,319,2026-01-10 00:00:00,2
1368,345,2025-10-13 00:00:00,4
1369,353,2026-05-20 00:00:00,5
1370,290,2026-05-16 00:00:00,3
1371,685,2026-01-09 00:00:00,2
1372,860,2026-03-30 00:00:00,5
1373,86,2026-04-27 00:00:00,4
1374,970,2026-02-01 00:00:00,3
1375,391,2026-01-03 00:00:00,5
1376,692,2026-06-16 00:00:00,2
1377,907,2025-12-12 00:00:00,2
1378,113,2025-12-23 00:00:00,3
1379,446,2025-11-04 00:00:00,3
1380,731,2026-01-02 00:00:00,5
1381,449,2025-06-06 00:00:00,5
1382,651,2026-06-18 00:00:00,2
1383,945,2026-05-07 00:00:00,2
1384,873,2025-07-26 00:00:00,2
1385,904,2025-11-10 00:00:00,4
1386,859,2025-02-20 00:00:00,4
1387,40,2026-01-20 00:00:00,4
1388,588,2026-03-10 00:00:00,3
1389,263,2026-04-30 00:00:00,1
1390,728,2025-06-22 00:00:00,4
1391,470,2026-03-30 00:00:00,2
1392,805,2026-04-15 00:00:00,3
1393,599,2026-06-23 00:00:00,4
1394,941,2025-08-26 00:00:00,1
1395,821,2025-04-30 00:00:00,5
1396,79,2026-06-17 00:00:00,4
1397,358,2026-04-02 00:00:00,2
1398,45,2026-05-19 00:00:00,4
1399,746,2026-02-22 00:00:00,3
1400,837,2026-07-01 00:00:00,4
1401,125,2026-02-26 00:00:00,3
1402,321,2025-10-21 00:00:00,5
1403,222,2025-06-09 00:00:00,1
1404,540,2025-09-08 00:00:00,4
1405,712,2026-04-06 00:00:00,1
1406,206,2025-06-10 00:00:00,1
1407,534,2025-12-23 00:00:00,2
1408,777,2026-05-22 00:00:00,4
1409,921,2026-03-29 00:00:00,1
1410,329,2026-04-16 00:00:00,1
1411,643,2026-05-12 00:00:00,5
1412,477,2026-02-14 00:00:00,1
1413,667,2025-11-20 00:00:00,1
1414,694,2026-03-20 00:00:00,2
1415,29,2025-08-31 00:00:00,1
1416,274,2025-07-20 00:00:00,3
1417,357,2026-02-28 00:00:00,2
1418,566,2025-07-19 00:00:00,1
1419,783,2025-07-31 00:00:00,4
1420,401,2025-02-23 00:00:00,1
1421,751,2025-10-22 00:00:00,4
1422,745,2026-03-06 00:00:00,5
1423,171,2026-05-22 00:00:00,5
1424,608,2026-01-04 00:00:00,3
1425,251,2026-01-13 00:00:00,3
1426,684,2026-05-07 00:00:00,2
1427,397,2025-07-20 00:00:00,2
1428,181,2026-04-21 00:00:00,1
1429,464,2026-03-24 00:00:00,3
1430,851,2026-06-07 00:00:00,4
1431,890,2025-10-01 00:00:00,4
1432,277,2026-03-25 00:00:00,3
1433,935,2025-05-10 00:00:00,3
1434,695,2025-10-26 00:00:00,1
1435,838,2026-02-25 00:00:00,1
1436,180,2026-03-10 00:00:00,5
1437,14,2025-09-22 00:00:00,3
1438,903,2025-06-03 00:00:00,2
1439,117,2026-02-06 00:00:00,2
1440,611,2026-05-15 00:00:00,4
1441,893,2026-06-26 00:00:00,4
1442,86,2026-02-07 00:00:00,5
1443,887,2026-02-02 00:00:00,3
1444,484,2026-06-24 00:00:00,1
1445,291,2026-02-23 00:00:00,2
1446,816,2026-05-17 00:00:00,2
